us,fanRPM,Itemp,Isetp,Iheat,IP,II,ID,Etemp,Esetp,Eheat,EP,EI,ED
1892465579,0,23.375,60,0,-15037.5,-255,-11687.5,21.1875,23.1875,60,400,60,-211.875
1892612424,824,23.375,60,255,3662.5,255,0,21.125,23.1875,60,412.5,60,0.625
1892665430,1247,23.375,60,255,3662.5,255,0,21.125,23.1875,60,412.5,60,0.625
1892765430,1904,23.375,60,255,3662.5,3.662500143,0,21.125,23.1875,60,412.5,0.206249997,0
1892865431,2474,23.375,60,255,3662.5,3.662500143,0,21.125,23.1875,60,412.5,0.206249997,0
1892965431,3016,23.375,60,255,3662.5,3.662500143,0,21.125,23.1875,60,412.5,0.206249997,0
1893112439,3575,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,-0.625
1893165429,3792,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,-0.625
1893265429,4047,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1893365426,4216,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1893465427,4434,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1893612378,4732,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1893665433,4819,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1893765402,4883,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1893865433,4997,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1893965433,5004,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1894112444,5086,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1894165426,5204,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1894265431,5224,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1894365444,5177,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1894465444,5317,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1894612480,5255,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1894665432,5255,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1894765445,5334,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1894865432,5276,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1894965442,5384,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1895112461,5312,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1895165443,5409,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1895265490,5315,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1895365450,5413,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1895465433,5330,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1895612478,5421,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1895665456,5338,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1895765445,5425,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1895865478,5344,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1895965436,5428,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1896112479,5346,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1896165443,5433,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1896265456,5365,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1896365433,5434,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1896465448,5350,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1896612461,5461,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1896665427,5384,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1896765445,5438,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1896865443,5445,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1896965433,5353,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1897112461,5354,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1897165457,5354,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1897265427,5440,23.4375,60,255,3656.25,3.65625,-31.25,21.1875,23.1875,60,400,0.200000003,0
1897365429,5341,23.375,60,255,3662.5,255,31.25,21.1875,23.1875,60,400,0.200000003,0
1897465433,5413,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1897612445,5441,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1897665347,5437,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1897765430,5357,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1897865433,5440,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
1897965451,5357,23.375,60,255,3662.5,3.662500143,0,21.1875,23.1875,60,400,0.200000003,0
