us,fanRPM,Itemp,Isetp,Iheat,IP,II,ID,Etemp,Esetp,Eheat,EP,EI,ED
18765257,5406,25.0625,60,255,3493.75,3.493750095,0,21,23,60,400,0.200000003,0
18865260,5335,25.0625,60,255,3493.75,3.493750095,0,21,23,60,400,0.200000003,0
18965265,5433,25.0625,60,255,3493.75,3.493750095,0,21,23,60,400,0.200000003,0
19112227,5358,25.0625,60,255,3493.75,3.493750095,0,21.0625,23,60,387.5,0.193750009,-0.625
19165257,5452,25.0625,60,255,3493.75,3.493750095,0,21.0625,23,60,387.5,0.193750009,-0.625
19265267,5373,25.0625,60,255,3493.75,3.493750095,0,21.0625,23,60,387.5,0.193750009,0
19365259,5464,25.0625,60,255,3493.75,3.493750095,0,21.0625,23,60,387.5,0.193750009,0
19465262,5383,25.0625,60,255,3493.75,3.493750095,0,21.0625,23,60,387.5,0.193750009,0
19581007,5375,25.0625,60,255,3493.75,3.493750095,0,21.0625,23,60,387.5,0.193750009,0
19665233,5393,25.125,60,255,3493.75,3.493750095,0,21.0625,23,60,387.5,0.193750009,0
19765245,5478,25.125,60,255,3487.5,3.487499952,-31.25,21.0625,23,60,387.5,0.193750009,0
19865255,5401,25.125,60,255,3487.5,3.487499952,0,21.0625,23,60,387.5,0.193750009,0
19965268,5510,25.125,60,255,3487.5,3.487499952,0,21.0625,23,60,387.5,0.193750009,0
20112280,5403,25.125,60,255,3487.5,3.487499952,0,21,23,60,400,60,0.625
20165263,5455,25.125,60,255,3487.5,3.487499952,0,21,23,60,400,60,0.625
20265275,5400,25.125,60,255,3487.5,3.487499952,0,21,23,60,400,0.200000003,0
20365263,5468,25.125,60,255,3487.5,3.487499952,0,21,23,60,400,0.200000003,0
20465270,5401,25.125,60,255,3487.5,3.487499952,0,21,23,60,400,0.200000003,0
20612227,5404,25.125,60,255,3487.5,3.487499952,0,21.0625,23,60,387.5,0.193750009,-0.625
20665256,5514,25.125,60,255,3487.5,3.487499952,0,21.0625,23,60,387.5,0.193750009,-0.625
20765245,5394,25.1875,60,255,3481.25,3.481250048,-31.25,21.0625,23,60,387.5,0.193750009,0
20865261,5501,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
20965240,5406,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
21112241,5514,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
21165276,5414,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
21265233,5498,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
21365247,5413,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
21465269,5494,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
21612298,5499,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
21665254,5500,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
21765257,5501,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
21865251,5412,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
21965261,5510,25.1875,60,255,3481.25,3.481250048,0,21.0625,23,60,387.5,0.193750009,0
22112270,5423,25.25,60,255,3475,3.475000143,-31.25,21.0625,23,60,387.5,0.193750009,0
22165211,5505,25.25,60,255,3475,3.475000143,-31.25,21.0625,23,60,387.5,0.193750009,0
22265255,5426,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
22365271,5507,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
22465241,5390,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
22612272,5419,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
22665267,5418,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
22765248,5438,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
22865254,5496,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
22965261,5418,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
23112285,5530,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
23165281,5422,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
23265248,5508,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
23365242,5419,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
23465239,5508,25.25,60,255,3475,3.475000143,0,21.0625,23,60,387.5,0.193750009,0
23612289,5511,25.25,60,255,3475,3.475000143,0,21,23,60,400,60,0.625
23665232,5509,25.25,60,255,3475,3.475000143,0,21,23,60,400,60,0.625
23765239,5540,25.3125,60,255,3468.75,3.46875,-31.25,21,23,60,400,0.200000003,0
23865270,5420,25.3125,60,255,3468.75,3.46875,0,21,23,60,400,0.200000003,0
23965278,5514,25.3125,60,255,3468.75,3.46875,0,21,23,60,400,0.200000003,0
24112254,5393,25.3125,60,255,3468.75,3.46875,0,21.0625,23,60,387.5,0.193750009,-0.625
24165247,5508,25.3125,60,255,3468.75,3.46875,0,21.0625,23,60,387.5,0.193750009,-0.625
24265254,5423,25.3125,60,255,3468.75,3.46875,0,21.0625,23,60,387.5,0.193750009,0
24365271,5491,25.3125,60,255,3468.75,3.46875,0,21.0625,23,60,387.5,0.193750009,0
24465269,5408,25.3125,60,255,3468.75,3.46875,0,21.0625,23,60,387.5,0.193750009,0
24612240,5435,25.3125,60,255,3468.75,3.46875,0,21.0625,23,60,387.5,0.193750009,0
24665253,5515,25.3125,60,255,3468.75,3.46875,0,21.0625,23,60,387.5,0.193750009,0
24765248,5431,25.3125,60,255,3468.75,3.46875,0,21.0625,23,60,387.5,0.193750009,0
24865245,5513,25.3125,60,255,3468.75,3.46875,0,21.0625,23,60,387.5,0.193750009,0
24965238,5436,25.3125,60,255,3468.75,3.46875,0,21.0625,23,60,387.5,0.193750009,0
25112228,5516,25.375,60,255,3462.5,3.462500095,-31.25,21.0625,23,60,387.5,0.193750009,0
25165270,5405,25.3125,60,255,3462.5,3.462500095,-31.25,21.0625,23,60,387.5,0.193750009,0
25265265,5536,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
25365243,5403,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
25465247,5439,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
25612241,5508,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
25665235,5430,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
25765267,5526,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
25865251,5452,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
25965238,5518,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
26112307,5521,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
26165260,5495,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
26265280,5554,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
26365257,5434,25.375,60,255,3462.5,3.462500095,0,21.0625,23,60,387.5,0.193750009,0
26465261,5519,25.4375,60,255,3456.25,3.456249952,-31.25,21.0625,23,60,387.5,0.193750009,0
26612230,5434,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
26665247,5522,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
26765242,5435,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
26865265,5522,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
26965262,5437,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
27112210,5439,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
27165229,5526,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
27265242,5473,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
27365268,5533,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
27465245,5439,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
27612254,5442,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
27665262,5418,25.4375,60,255,3456.25,3.456249952,0,21.0625,23,60,387.5,0.193750009,0
27765262,5451,25.5,60,255,3450,3.450000048,-31.25,21.0625,23,60,387.5,0.193750009,0
27865249,5527,25.5,60,255,3450,3.450000048,-31.25,21.0625,23,60,387.5,0.193750009,0
27965229,5447,25.5,60,255,3450,3.450000048,0,21.0625,23,60,387.5,0.193750009,0
28112288,5494,25.5,60,255,3450,3.450000048,0,21.0625,23,60,387.5,0.193750009,0
28165256,5446,25.5,60,255,3450,3.450000048,0,21.0625,23,60,387.5,0.193750009,0
28265269,5522,25.5,60,255,3450,3.450000048,0,21.0625,23,60,387.5,0.193750009,0
28365267,5409,25.5,60,255,3450,3.450000048,0,21.0625,23,60,387.5,0.193750009,0
28465260,5441,25.5,60,255,3450,3.450000048,0,21.0625,23,60,387.5,0.193750009,0
28612288,5529,25.5,60,255,3450,3.450000048,0,21.125,23,60,375,0.1875,-0.625
28665243,5441,25.5,60,255,3450,3.450000048,0,21.125,23,60,375,0.1875,-0.625
28765257,5533,25.5625,60,255,3443.75,3.443750143,-31.25,21.125,23,60,375,0.1875,0
28865245,5435,25.5,60,255,3443.75,3.443750143,-31.25,21.125,23,60,375,0.1875,0
28965260,5546,25.5625,60,255,3443.75,3.443750143,0,21.125,23,60,375,0.1875,0
29112274,5530,25.5625,60,255,3443.75,3.443750143,0,21.0625,23,60,387.5,60,0.625
29165241,5462,25.5625,60,255,3443.75,3.443750143,0,21.0625,23,60,387.5,60,0.625
29265278,5560,25.5625,60,255,3443.75,3.443750143,0,21.0625,23,60,387.5,0.193750009,0
29365227,5447,25.5625,60,255,3443.75,3.443750143,0,21.0625,23,60,387.5,0.193750009,0
29465261,5531,25.5625,60,255,3443.75,3.443750143,0,21.0625,23,60,387.5,0.193750009,0
29612284,5430,25.5625,60,255,3443.75,3.443750143,0,21,23,60,400,60,0.625
29665251,5521,25.5625,60,255,3443.75,3.443750143,0,21,23,60,400,60,0.625
29765259,5447,25.5625,60,255,3443.75,3.443750143,0,21,23,60,400,0.200000003,0
29865256,5447,25.625,60,255,3443.75,3.443750143,0,21,23,60,400,0.200000003,0
29965267,5525,25.625,60,255,3437.5,3.4375,-31.25,21,23,60,400,0.200000003,0
30112231,5431,25.625,60,255,3437.5,3.4375,0,21.0625,23,60,387.5,0.193750009,-0.625
30165275,5531,25.625,60,255,3437.5,3.4375,0,21.0625,23,60,387.5,0.193750009,-0.625
30265236,5424,25.625,60,255,3437.5,3.4375,0,21.0625,23,60,387.5,0.193750009,0
30365268,5528,25.625,60,255,3437.5,3.4375,0,21.0625,23,60,387.5,0.193750009,0
30465257,5425,25.625,60,255,3437.5,3.4375,0,21.0625,23,60,387.5,0.193750009,0
30612308,5451,25.625,60,255,3437.5,3.4375,0,21.0625,23,60,387.5,0.193750009,0
30665241,5538,25.625,60,255,3437.5,3.4375,0,21.0625,23,60,387.5,0.193750009,0
30765266,5451,25.6875,60,255,3431.25,3.431250095,-31.25,21.0625,23,60,387.5,0.193750009,0
30865273,5536,25.6875,60,255,3431.25,3.431250095,0,21.0625,23,60,387.5,0.193750009,0
30965243,5427,25.6875,60,255,3431.25,3.431250095,0,21.0625,23,60,387.5,0.193750009,0
31112292,5450,25.6875,60,255,3431.25,3.431250095,0,21.0625,23,60,387.5,0.193750009,0
31165248,5514,25.6875,60,255,3431.25,3.431250095,0,21.0625,23,60,387.5,0.193750009,0
31265238,5449,25.6875,60,255,3431.25,3.431250095,0,21.0625,23,60,387.5,0.193750009,0
31365257,5565,25.6875,60,255,3431.25,3.431250095,0,21.0625,23,60,387.5,0.193750009,0
31465262,5450,25.6875,60,255,3431.25,3.431250095,0,21.0625,23,60,387.5,0.193750009,0
31612201,5540,25.6875,60,255,3431.25,3.431250095,0,21.0625,23,60,387.5,0.193750009,0
31665299,5459,25.6875,60,255,3431.25,3.431250095,0,21.0625,23,60,387.5,0.193750009,0
31765268,5571,25.75,60,255,3425,3.424999952,-31.25,21.0625,23,60,387.5,0.193750009,0
31865257,5552,25.75,60,255,3425,3.424999952,-31.25,21.0625,23,60,387.5,0.193750009,0
31965270,5457,25.75,60,255,3425,3.424999952,0,21.0625,23,60,387.5,0.193750009,0
32112261,5520,25.75,60,255,3425,3.424999952,0,21.0625,23,60,387.5,0.193750009,0
32165266,5466,25.75,60,255,3425,3.424999952,0,21.0625,23,60,387.5,0.193750009,0
32265261,5534,25.75,60,255,3425,3.424999952,0,21.0625,23,60,387.5,0.193750009,0
32365263,5428,25.75,60,255,3425,3.424999952,0,21.0625,23,60,387.5,0.193750009,0
32465283,5456,25.75,60,255,3425,3.424999952,0,21.0625,23,60,387.5,0.193750009,0
32612298,5568,25.75,60,255,3425,3.424999952,0,21.0625,23,60,387.5,0.193750009,0
32665264,5485,25.8125,60,255,3425,3.424999952,0,21.0625,23,60,387.5,0.193750009,0
32765264,5530,25.8125,60,255,3418.75,3.418750048,-31.25,21.0625,23,60,387.5,0.193750009,0
32865259,5429,25.8125,60,255,3418.75,3.418750048,-31.25,21.0625,23,60,387.5,0.193750009,0
32965270,5528,25.8125,60,255,3418.75,3.418750048,0,21.0625,23,60,387.5,0.193750009,0
33112333,5545,25.8125,60,255,3418.75,3.418750048,0,21.0625,23,60,387.5,0.193750009,0
33165254,5457,25.8125,60,255,3418.75,3.418750048,0,21.0625,23,60,387.5,0.193750009,0
33265274,5561,25.8125,60,255,3418.75,3.418750048,0,21.0625,23,60,387.5,0.193750009,0
33365244,5455,25.8125,60,255,3418.75,3.418750048,0,21.0625,23,60,387.5,0.193750009,0
33465268,5529,25.875,60,255,3412.5,3.412500143,-31.25,21.0625,23,60,387.5,0.193750009,0
33612285,5542,25.875,60,255,3412.5,3.412500143,0,21.0625,23,60,387.5,0.193750009,0
33665258,5459,25.875,60,255,3412.5,3.412500143,0,21.0625,23,60,387.5,0.193750009,0
33765276,5541,25.875,60,255,3412.5,3.412500143,0,21.0625,23,60,387.5,0.193750009,0
33865265,5457,25.875,60,255,3412.5,3.412500143,0,21.0625,23,60,387.5,0.193750009,0
33965249,5536,25.875,60,255,3412.5,3.412500143,0,21.0625,23,60,387.5,0.193750009,0
34112320,5571,25.875,60,255,3412.5,3.412500143,0,21,23,60,400,60,0.625
34165262,5520,25.875,60,255,3412.5,3.412500143,0,21,23,60,400,60,0.625
34265277,5543,25.9375,60,255,3406.25,3.40625,-31.25,21,23,60,400,0.200000003,0
34365264,5459,25.9375,60,255,3406.25,3.40625,-31.25,21,23,60,400,0.200000003,0
34465264,5583,25.9375,60,255,3406.25,3.40625,0,21,23,60,400,0.200000003,0
34612299,5461,25.9375,60,255,3406.25,3.40625,0,21.0625,23,60,387.5,0.193750009,-0.625
34665260,5563,25.9375,60,255,3406.25,3.40625,0,21.0625,23,60,387.5,0.193750009,-0.625
34765267,5476,25.9375,60,255,3406.25,3.40625,0,21.0625,23,60,387.5,0.193750009,0
34865256,5462,25.9375,60,255,3406.25,3.40625,0,21.0625,23,60,387.5,0.193750009,0
34965261,5551,26,60,255,3400,3.400000095,-31.25,21.0625,23,60,387.5,0.193750009,0
35112261,5469,26,60,255,3400,3.400000095,0,21.0625,23,60,387.5,0.193750009,0
35165248,5555,26,60,255,3400,3.400000095,0,21.0625,23,60,387.5,0.193750009,0
35265257,5460,26,60,255,3400,3.400000095,0,21.0625,23,60,387.5,0.193750009,0
35365268,5466,26,60,255,3400,3.400000095,0,21.0625,23,60,387.5,0.193750009,0
35465259,5553,26,60,255,3400,3.400000095,0,21.0625,23,60,387.5,0.193750009,0
35612256,5465,26,60,255,3400,3.400000095,0,21.0625,23,60,387.5,0.193750009,0
35665263,5558,26.0625,60,255,3400,3.400000095,0,21.0625,23,60,387.5,0.193750009,0
35765277,5461,26.0625,60,255,3393.75,3.393749952,-31.25,21.0625,23,60,387.5,0.193750009,0
35865272,5552,26.0625,60,255,3393.75,3.393749952,-31.25,21.0625,23,60,387.5,0.193750009,0
35965242,5549,26.0625,60,255,3393.75,3.393749952,0,21.0625,23,60,387.5,0.193750009,0
36112263,5442,26.0625,60,255,3393.75,3.393749952,0,21.0625,23,60,387.5,0.193750009,0
36165273,5559,26.0625,60,255,3393.75,3.393749952,0,21.0625,23,60,387.5,0.193750009,0
36265274,5473,26.125,60,255,3387.5,3.387500048,-31.25,21.0625,23,60,387.5,0.193750009,0
36365267,5525,26.125,60,255,3387.5,3.387500048,-31.25,21.0625,23,60,387.5,0.193750009,0
36465249,5578,26.125,60,255,3387.5,3.387500048,0,21.0625,23,60,387.5,0.193750009,0
36612256,5466,26.125,60,255,3387.5,3.387500048,0,21.125,23,60,375,0.1875,-0.625
36665247,5559,26.125,60,255,3387.5,3.387500048,0,21.125,23,60,375,0.1875,-0.625
36765249,5480,26.125,60,255,3387.5,3.387500048,0,21.125,23,60,375,0.1875,0
36865272,5543,26.125,60,255,3387.5,3.387500048,0,21.125,23,60,375,0.1875,0
36965281,5584,26.125,60,255,3387.5,3.387500048,0,21.125,23,60,375,0.1875,0
37112195,5477,26.1875,60,255,3381.25,3.381250143,-31.25,21.0625,23,60,387.5,60,0.625
37165280,5556,26.1875,60,255,3381.25,3.381250143,-31.25,21.0625,23,60,387.5,60,0.625
37265263,5475,26.1875,60,255,3381.25,3.381250143,0,21.0625,23,60,387.5,0.193750009,0
37365268,5529,26.1875,60,255,3381.25,3.381250143,0,21.0625,23,60,387.5,0.193750009,0
37465276,5560,26.1875,60,255,3381.25,3.381250143,0,21.0625,23,60,387.5,0.193750009,0
37612267,5480,26.1875,60,255,3381.25,3.381250143,0,21.0625,23,60,387.5,0.193750009,0
37665256,5565,26.1875,60,255,3381.25,3.381250143,0,21.0625,23,60,387.5,0.193750009,0
37765268,5465,26.25,60,255,3375,3.375,-31.25,21.0625,23,60,387.5,0.193750009,0
37865251,5541,26.25,60,255,3375,3.375,-31.25,21.0625,23,60,387.5,0.193750009,0
37965278,5486,26.25,60,255,3375,3.375,0,21.0625,23,60,387.5,0.193750009,0
38112270,5475,26.25,60,255,3375,3.375,0,21.0625,23,60,387.5,0.193750009,0
38165241,5578,26.25,60,255,3375,3.375,0,21.0625,23,60,387.5,0.193750009,0
38265255,5474,26.3125,60,255,3368.75,3.368750095,-31.25,21.0625,23,60,387.5,0.193750009,0
38365280,5558,26.3125,60,255,3368.75,3.368750095,0,21.0625,23,60,387.5,0.193750009,0
38465280,5442,26.3125,60,255,3368.75,3.368750095,0,21.0625,23,60,387.5,0.193750009,0
38612266,5474,26.3125,60,255,3368.75,3.368750095,0,21.0625,23,60,387.5,0.193750009,0
38665243,5562,26.3125,60,255,3368.75,3.368750095,0,21.0625,23,60,387.5,0.193750009,0
38765262,5474,26.3125,60,255,3368.75,3.368750095,0,21.0625,23,60,387.5,0.193750009,0
38865264,5537,26.3125,60,255,3368.75,3.368750095,0,21.0625,23,60,387.5,0.193750009,0
38965229,5476,26.375,60,255,3368.75,3.368750095,0,21.0625,23,60,387.5,0.193750009,0
39112263,5479,26.375,60,255,3362.5,3.362499952,-31.25,21.125,23,60,375,0.1875,-0.625
39165262,5568,26.375,60,255,3362.5,3.362499952,-31.25,21.125,23,60,375,0.1875,-0.625
39265249,5477,26.375,60,255,3362.5,3.362499952,0,21.125,23,60,375,0.1875,0
39365278,5565,26.375,60,255,3362.5,3.362499952,0,21.125,23,60,375,0.1875,0
39465259,5474,26.375,60,255,3362.5,3.362499952,0,21.125,23,60,375,0.1875,0
39612239,5477,26.4375,60,255,3356.25,3.356250048,-31.25,21.0625,23,60,387.5,60,0.625
39665243,5565,26.4375,60,255,3356.25,3.356250048,-31.25,21.0625,23,60,387.5,60,0.625
39765271,5486,26.4375,60,255,3356.25,3.356250048,0,21.0625,23,60,387.5,0.193750009,0
39865274,5546,26.4375,60,255,3356.25,3.356250048,0,21.0625,23,60,387.5,0.193750009,0
39965261,5463,26.4375,60,255,3356.25,3.356250048,0,21.0625,23,60,387.5,0.193750009,0
40112278,5479,26.5,60,255,3350,3.350000143,-31.25,21.0625,23,60,387.5,0.193750009,0
40165256,5569,26.5,60,255,3350,3.350000143,-31.25,21.0625,23,60,387.5,0.193750009,0
40265270,5490,26.5,60,255,3350,3.350000143,0,21.0625,23,60,387.5,0.193750009,0
40365281,5543,26.5,60,255,3350,3.350000143,0,21.0625,23,60,387.5,0.193750009,0
40465264,5484,26.5,60,255,3350,3.350000143,0,21.0625,23,60,387.5,0.193750009,0
40612243,5483,26.5,60,255,3350,3.350000143,0,21.125,23,60,375,0.1875,-0.625
40665277,5566,26.5,60,255,3350,3.350000143,0,21.125,23,60,375,0.1875,-0.625
40765278,5503,26.5625,60,255,3343.75,3.34375,-31.25,21.125,23,60,375,0.1875,0
40865278,5561,26.5625,60,255,3343.75,3.34375,0,21.125,23,60,375,0.1875,0
40965271,5571,26.5625,60,255,3343.75,3.34375,0,21.125,23,60,375,0.1875,0
41112296,5475,26.5625,60,255,3343.75,3.34375,0,21,23,60,400,60,1.25
41165262,5582,26.5625,60,255,3343.75,3.34375,0,21,23,60,400,60,1.25
41265268,5481,26.625,60,255,3337.5,3.337500095,-31.25,21,23,60,400,0.200000003,0
41365278,5581,26.625,60,255,3337.5,3.337500095,0,21,23,60,400,0.200000003,0
41465281,5590,26.625,60,255,3337.5,3.337500095,0,21,23,60,400,0.200000003,0
41612279,5504,26.625,60,255,3337.5,3.337500095,0,21.0625,23,60,387.5,0.193750009,-0.625
41665281,5574,26.625,60,255,3337.5,3.337500095,0,21.0625,23,60,387.5,0.193750009,-0.625
41765274,5485,26.6875,60,255,3331.25,3.331249952,-31.25,21.0625,23,60,387.5,0.193750009,0
41865268,5574,26.6875,60,255,3331.25,3.331249952,-31.25,21.0625,23,60,387.5,0.193750009,0
41965268,5574,26.6875,60,255,3331.25,3.331249952,0,21.0625,23,60,387.5,0.193750009,0
42112276,5486,26.6875,60,255,3331.25,3.331249952,0,21.0625,23,60,387.5,0.193750009,0
42165268,5574,26.6875,60,255,3331.25,3.331249952,0,21.0625,23,60,387.5,0.193750009,0
42265270,5476,26.6875,60,255,3331.25,3.331249952,0,21.0625,23,60,387.5,0.193750009,0
42365275,5507,26.75,60,255,3325,3.325000048,-31.25,21.0625,23,60,387.5,0.193750009,0
42465266,5575,26.75,60,255,3325,3.325000048,-31.25,21.0625,23,60,387.5,0.193750009,0
42612215,5458,26.75,60,255,3325,3.325000048,0,21.0625,23,60,387.5,0.193750009,0
42665257,5568,26.75,60,255,3325,3.325000048,0,21.0625,23,60,387.5,0.193750009,0
42765281,5485,26.75,60,255,3325,3.325000048,0,21.0625,23,60,387.5,0.193750009,0
42865270,5485,26.75,60,255,3325,3.325000048,0,21.0625,23,60,387.5,0.193750009,0
42965262,5573,26.8125,60,255,3318.75,3.318750143,-31.25,21.0625,23,60,387.5,0.193750009,0
43112336,5453,26.8125,60,255,3318.75,3.318750143,0,21.125,23,60,375,0.1875,-0.625
43165243,5599,26.8125,60,255,3318.75,3.318750143,0,21.125,23,60,375,0.1875,-0.625
43265255,5482,26.8125,60,255,3318.75,3.318750143,0,21.125,23,60,375,0.1875,0
43365248,5488,26.8125,60,255,3318.75,3.318750143,0,21.125,23,60,375,0.1875,0
43465266,5577,26.875,60,255,3312.5,3.3125,-31.25,21.125,23,60,375,0.1875,0
43612285,5463,26.875,60,255,3312.5,3.3125,0,21.125,23,60,375,0.1875,0
43665205,5591,26.875,60,255,3312.5,3.3125,0,21.125,23,60,375,0.1875,0
43765264,5609,26.875,60,255,3312.5,3.3125,0,21.125,23,60,375,0.1875,0
43865255,5485,26.9375,60,255,3312.5,3.3125,0,21.125,23,60,375,0.1875,0
43965267,5579,26.9375,60,255,3306.25,3.306250095,-31.25,21.125,23,60,375,0.1875,0
44112290,5608,26.9375,60,255,3306.25,3.306250095,0,21.125,23,60,375,0.1875,0
44165241,5556,26.9375,60,255,3306.25,3.306250095,0,21.125,23,60,375,0.1875,0
44265261,5582,26.9375,60,255,3306.25,3.306250095,0,21.125,23,60,375,0.1875,0
44365261,5496,26.9375,60,255,3306.25,3.306250095,0,21.125,23,60,375,0.1875,0
44465232,5584,27,60,255,3306.25,3.306250095,0,21.125,23,60,375,0.1875,0
44612287,5587,27,60,255,3300,3.299999952,-31.25,21.0625,23,60,387.5,60,0.625
44665263,5497,27,60,255,3300,3.299999952,-31.25,21.0625,23,60,387.5,60,0.625
44765254,5587,27,60,255,3300,3.299999952,0,21.0625,23,60,387.5,0.193750009,0
44865240,5509,27.0625,60,255,3300,3.299999952,0,21.0625,23,60,387.5,0.193750009,0
44965265,5562,27.0625,60,255,3293.75,3.293750048,-31.25,21.0625,23,60,387.5,0.193750009,0
45112295,5591,27.0625,60,255,3293.75,3.293750048,0,21.125,23,60,375,0.1875,-0.625
45165268,5503,27.0625,60,255,3293.75,3.293750048,0,21.125,23,60,375,0.1875,-0.625
45265246,5591,27.0625,60,255,3293.75,3.293750048,0,21.125,23,60,375,0.1875,0
45365264,5480,27.0625,60,255,3293.75,3.293750048,0,21.125,23,60,375,0.1875,0
