us,fanRPM,Itemp,Isetp,Iheat,IP,II,ID,Etemp,Esetp,Eheat,EP,EI,ED
11334271,0,25.1875,60,0,-133.1640625,-255,-13223.4375,21.0625,23.0625,60,0,0,0
11434207,0,25.1875,60,255,30.4609375,255,0,21.0625,23.0625,60,0,0,0
11534195,1035,25.1875,60,255,30.4609375,255,0,21.0625,23.0625,60,0,0,0
11634219,1846,25.1875,60,255,30.4609375,731.0625,0,21.0625,23.0625,60,0,0,0
11734194,2447,25.1875,60,255,30.4609375,731.0625,0,21.0625,23.0625,60,0,0,0
11834190,2923,25.1875,60,255,30.4609375,731.0625,0,21.0625,23.0625,60,0,0,0
11934197,3362,25.1875,60,255,30.4609375,731.0625,0,21.0625,23.0625,60,0,0,0
12112315,3895,25.25,60,252.59375,30.40625,729.75,-32.8125,21.0625,23.0625,60,0,0,0
12134183,4001,25.25,60,252.59375,30.40625,729.75,-32.8125,21.0625,23.0625,60,0,0,0
12234213,4191,25.25,60,255,30.40625,729.75,0,21.0625,23.0625,60,0,0,0
12334218,4423,25.25,60,255,30.40625,729.75,0,21.0625,23.0625,60,0,0,0
12434202,4658,25.25,60,255,30.40625,729.75,0,21.0625,23.0625,60,0,0,0
12534184,4808,25.25,60,255,30.40625,729.75,0,21.0625,23.0625,60,0,0,0
12634218,4937,25.25,60,255,30.40625,729.75,0,21.0625,23.0625,60,0,0,0
12734215,5036,25.25,60,255,30.40625,729.75,0,21.0625,23.0625,60,0,0,0
12834195,5036,25.25,60,255,30.40625,729.75,0,21.0625,23.0625,60,0,0,0
12934202,5101,25.25,60,255,30.40625,729.75,0,21.0625,23.0625,60,0,0,0
13112273,5207,25.25,60,255,30.40625,729.75,0,21.125,23.0625,60,0,0,0
13134196,5211,25.25,60,255,30.40625,729.75,0,21.125,23.0625,60,0,0,0
13234189,5241,25.25,60,255,30.40625,729.75,0,21.125,23.0625,60,0,0,0
13334219,5359,25.25,60,255,30.40625,729.75,0,21.125,23.0625,60,0,0,0
13434191,5300,25.25,60,255,30.40625,729.75,0,21.125,23.0625,60,0,0,0
13534207,5406,25.25,60,255,30.40625,729.75,0,21.125,23.0625,60,0,0,0
13634208,5338,25.25,60,255,30.40625,729.75,0,21.125,23.0625,60,0,0,0
13734219,5436,25.25,60,255,30.40625,729.75,0,21.125,23.0625,60,0,0,0
13834188,5361,25.25,60,255,30.40625,729.75,0,21.125,23.0625,60,0,0,0
13934200,5457,25.25,60,255,30.40625,729.75,0,21.125,23.0625,60,0,0,0
14112237,5474,25.3125,60,252.5390625,30.3515625,728.4375,-32.8125,21.0625,23.0625,60,0,0,0
14134201,5476,25.3125,60,252.5390625,30.3515625,728.4375,-32.8125,21.0625,23.0625,60,0,0,0
14234200,5394,25.3125,60,255,30.3515625,728.4375,0,21.0625,23.0625,60,0,0,0
14334196,5485,25.3125,60,255,30.3515625,728.4375,0,21.0625,23.0625,60,0,0,0
14434188,5402,25.3125,60,255,30.3515625,728.4375,0,21.0625,23.0625,60,0,0,0
14534200,5495,25.3125,60,255,30.3515625,728.4375,0,21.0625,23.0625,60,0,0,0
14634189,5409,25.3125,60,255,30.3515625,728.4375,0,21.0625,23.0625,60,0,0,0
14734189,5412,25.3125,60,255,30.3515625,728.4375,0,21.0625,23.0625,60,0,0,0
14834196,5498,25.3125,60,255,30.3515625,728.4375,0,21.0625,23.0625,60,0,0,0
14934210,5414,25.3125,60,255,30.3515625,728.4375,0,21.0625,23.0625,60,0,0,0
15112240,5414,25.3125,60,255,30.3515625,728.4375,0,21.125,23.0625,60,0,0,0
15134219,5416,25.3125,60,255,30.3515625,728.4375,0,21.125,23.0625,60,0,0,0
15234213,5504,25.3125,60,255,30.3515625,728.4375,0,21.125,23.0625,60,0,0,0
15334213,5418,25.3125,60,255,30.3515625,728.4375,0,21.125,23.0625,60,0,0,0
15434183,5505,25.3125,60,255,30.3515625,728.4375,0,21.125,23.0625,60,0,0,0
15534207,5420,25.3125,60,255,30.3515625,728.4375,0,21.125,23.0625,60,0,0,0
15634214,5507,25.3125,60,255,30.3515625,728.4375,0,21.125,23.0625,60,0,0,0
15734189,5508,25.3125,60,255,30.3515625,728.4375,0,21.125,23.0625,60,0,0,0
15834201,5419,25.3125,60,255,30.3515625,728.4375,0,21.125,23.0625,60,0,0,0
15934190,5508,25.3125,60,255,30.3515625,728.4375,0,21.125,23.0625,60,0,0,0
16112233,5511,25.375,60,252.484375,30.296875,727.125,-32.8125,21.125,23.0625,60,0,0,0
16134215,5510,25.375,60,252.484375,30.296875,727.125,-32.8125,21.125,23.0625,60,0,0,0
16234184,5424,25.375,60,255,30.296875,727.125,0,21.125,23.0625,60,0,0,0
16334197,5507,25.375,60,255,30.296875,727.125,0,21.125,23.0625,60,0,0,0
16434198,5423,25.375,60,255,30.296875,727.125,0,21.125,23.0625,60,0,0,0
16534208,5510,25.375,60,255,30.296875,727.125,0,21.125,23.0625,60,0,0,0
16634215,5422,25.375,60,255,30.296875,727.125,0,21.125,23.0625,60,0,0,0
16734220,5422,25.375,60,255,30.296875,727.125,0,21.125,23.0625,60,0,0,0
16834214,5508,25.375,60,255,30.296875,727.125,0,21.125,23.0625,60,0,0,0
16934213,5421,25.375,60,255,30.296875,727.125,0,21.125,23.0625,60,0,0,0
17112241,5422,25.4375,60,252.4296875,30.2421875,725.8125,-32.8125,21.125,23.0625,60,0,0,0
17134206,5421,25.4375,60,252.4296875,30.2421875,725.8125,-32.8125,21.125,23.0625,60,0,0,0
17234190,5508,25.4375,60,255,30.2421875,725.8125,0,21.125,23.0625,60,0,0,0
