us,fanRPM,Itemp,Isetp,Iheat,IP,II,ID,Etemp,Esetp,Eheat,EP,EI,ED
65634544,0,22.4375,60,0,0,0,0,20.6875,22.6875,60,0,0,0
65734522,826,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
65834520,1495,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
65934501,2034,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
66112562,2925,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
66134526,3058,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
66234501,3465,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
66334508,3782,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
66434509,4023,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
66534502,4180,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
66634514,4434,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
66734520,4601,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
66834522,4733,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
66934529,4840,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
67112574,4971,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
67134502,4996,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
67234509,5053,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
67334507,5024,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
67434520,5055,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
67534526,5181,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
67634508,5210,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
67734526,5142,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
67834526,5249,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
67934526,5255,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
68112526,5280,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
68134484,5288,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
68234523,5288,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
68334515,5212,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
68434526,5305,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
68534495,5224,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
68634506,5229,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
68734515,5316,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
68834526,5236,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
68934508,5323,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
69112541,5244,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
69134515,5243,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
69234521,5331,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
69334495,5249,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
69434508,5333,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
69534509,5250,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
69634508,5336,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
69734510,5336,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
69834504,5254,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
69934514,5338,22.4375,60,255,0,0,0,20.75,22.6875,60,0,0,0
70112573,5341,22.4375,60,255,0,0,0,20.6875,22.6875,60,0,0,0
