us,fanRPM,Itemp,Isetp,Iheat,IP,II,ID,Etemp,Esetp,Eheat,EP,EI,ED
125612561,5749,25.9375,60,255,1243.28125,0,0,22.6875,24.6875,60,400,0,0
125712580,5755,25.9375,60,255,1243.28125,0,0,22.6875,24.6875,60,400,0,0
125812590,5650,25.9375,60,255,1243.28125,0,0,22.6875,24.6875,60,400,0,0
125912562,5660,26,60,255,1243.28125,0,0,22.75,24.6875,60,400,0,0
126012599,5752,26,60,255,1241,0,0,22.75,24.6875,60,387.5,0,0
126112527,5752,26,60,255,1241,0,0,22.75,24.6875,60,387.5,0,0
126212593,5664,26,60,255,1241,0,0,22.75,24.6875,60,387.5,0,0
126312596,5659,26,60,255,1241,0,0,22.75,24.6875,60,387.5,0,0
126412528,5759,26,60,255,1241,0,0,22.6875,24.6875,60,387.5,0,0
126512556,5755,26,60,255,1241,0,0,22.6875,24.6875,60,400,0,0
126612566,5659,26,60,255,1241,0,0,22.6875,24.6875,60,400,0,0
126712625,5685,26,60,255,1241,0,0,22.6875,24.6875,60,400,0,0
126812579,5750,26,60,255,1241,0,0,22.6875,24.6875,60,400,0,0
126912562,5785,26,60,255,1241,0,0,22.75,24.6875,60,387.5,0,0
127012633,5661,26,60,255,1241,0,0,22.75,24.6875,60,387.5,0,0
127081250,5779,26,60,255,1241,0,0,22.75,24.6875,60,387.5,0,0
127212586,5779,26.0625,60,255,1238.71875,0,0,22.75,24.6875,60,387.5,0,0
127312555,5774,26.0625,60,255,1238.71875,0,0,22.75,24.6875,60,387.5,0,0
127412572,5641,26.0625,60,255,1238.71875,0,0,22.75,24.6875,60,387.5,0,0
127512588,5663,26.0625,60,255,1238.71875,0,0,22.75,24.6875,60,387.5,0,0
127612541,5754,26.0625,60,255,1238.71875,0,0,22.75,24.6875,60,387.5,0,0
127712562,5792,26.0625,60,255,1238.71875,0,0,22.75,24.6875,60,387.5,0,0
127812575,5654,26.0625,60,255,1238.71875,0,0,22.75,24.6875,60,387.5,0,0
127912616,5663,26.0625,60,255,1238.71875,0,0,22.6875,24.6875,60,400,0,0
128012556,5754,26.0625,60,255,1238.71875,0,0,22.6875,24.6875,60,400,0,0
128112597,5747,26.0625,60,255,1238.71875,0,0,22.6875,24.6875,60,400,0,0
128212560,5647,26.0625,60,255,1238.71875,0,0,22.6875,24.6875,60,400,0,0
128312566,5666,26.125,60,255,1236.4375,0,0,22.6875,24.6875,60,400,0,0
128412566,5757,26.125,60,255,1236.4375,0,0,22.6875,24.6875,60,400,0,0
128512636,5760,26.125,60,255,1236.4375,0,0,22.6875,24.6875,60,400,0,0
128612648,5666,26.125,60,255,1236.4375,0,0,22.6875,24.6875,60,400,0,0
128712583,5673,26.125,60,255,1236.4375,0,0,22.6875,24.6875,60,400,0,0
128812546,5755,26.125,60,255,1236.4375,0,0,22.6875,24.6875,60,400,0,0
128912549,5762,26.125,60,255,1236.4375,0,0,22.75,24.6875,60,387.5,0,0
129012528,5665,26.125,60,255,1236.4375,0,0,22.75,24.6875,60,387.5,0,0
129112586,5674,26.125,60,255,1236.4375,0,0,22.75,24.6875,60,387.5,0,0
129212568,5725,26.125,60,255,1236.4375,0,0,22.75,24.6875,60,387.5,0,0
129312588,5758,26.1875,60,255,1234.15625,0,0,22.75,24.6875,60,387.5,0,0
129412563,5765,26.1875,60,255,1234.15625,0,0,22.75,24.6875,60,387.5,0,0
129512552,5667,26.1875,60,255,1234.15625,0,0,22.75,24.6875,60,387.5,0,0
129612556,5664,26.1875,60,255,1234.15625,0,0,22.75,24.6875,60,387.5,0,0
129712553,5761,26.1875,60,255,1234.15625,0,0,22.75,24.6875,60,387.5,0,0
129812565,5768,26.1875,60,255,1234.15625,0,0,22.75,24.6875,60,387.5,0,0
129912587,5658,26.1875,60,255,1234.15625,0,0,22.75,24.6875,60,387.5,0,0
130012646,5673,26.1875,60,255,1234.15625,0,0,22.75,24.6875,60,387.5,0,0
130112561,5759,26.1875,60,255,1234.15625,0,0,22.75,24.6875,60,387.5,0,0
130212568,5765,26.25,60,255,1231.875,0,0,22.75,24.6875,60,387.5,0,0
130312583,5656,26.25,60,255,1231.875,0,0,22.75,24.6875,60,387.5,0,0
130412565,5668,26.25,60,255,1231.875,0,0,22.6875,24.6875,60,387.5,0,0
130512552,5754,26.25,60,255,1231.875,0,0,22.6875,24.6875,60,400,0,0
130612560,5758,26.25,60,255,1231.875,0,0,22.6875,24.6875,60,400,0,0
130712543,5667,26.25,60,255,1231.875,0,0,22.6875,24.6875,60,400,0,0
130812545,5665,26.25,60,255,1231.875,0,0,22.6875,24.6875,60,400,0,0
130912562,5729,26.25,60,255,1231.875,0,0,22.75,24.6875,60,387.5,0,0
131012576,5754,26.3125,60,255,1229.59375,0,0,22.75,24.6875,60,387.5,0,0
131112564,5639,26.3125,60,255,1229.59375,0,0,22.75,24.6875,60,387.5,0,0
131212573,5700,26.3125,60,255,1229.59375,0,0,22.75,24.6875,60,387.5,0,0
131312525,5787,26.3125,60,255,1229.59375,0,0,22.75,24.6875,60,387.5,0,0
131412552,5748,26.3125,60,255,1229.59375,0,0,22.75,24.6875,60,387.5,0,0
131512637,5651,26.3125,60,255,1229.59375,0,0,22.75,24.6875,60,387.5,0,0
131612543,5669,26.3125,60,255,1229.59375,0,0,22.75,24.6875,60,387.5,0,0
131712529,5761,26.3125,60,255,1229.59375,0,0,22.75,24.6875,60,387.5,0,0
131812556,5768,26.3125,60,255,1229.59375,0,0,22.75,24.6875,60,387.5,0,0
131912583,5671,26.375,60,255,1227.3125,0,0,22.75,24.6875,60,387.5,0,0
132012541,5671,26.375,60,255,1227.3125,0,0,22.75,24.6875,60,387.5,0,0
132112551,5672,26.375,60,255,1227.3125,0,0,22.75,24.6875,60,387.5,0,0
132212637,5764,26.375,60,255,1227.3125,0,0,22.75,24.6875,60,387.5,0,0
132312571,5789,26.375,60,255,1227.3125,0,0,22.75,24.6875,60,387.5,0,0
132412560,5672,26.375,60,255,1227.3125,0,0,22.75,24.6875,60,387.5,0,0
132512551,5694,26.375,60,255,1227.3125,0,0,22.75,24.6875,60,387.5,0,0
132612562,5725,26.4375,60,255,1225.03125,0,0,22.75,24.6875,60,387.5,0,0
132712567,5764,26.4375,60,255,1225.03125,0,0,22.75,24.6875,60,387.5,0,0
132812552,5672,26.4375,60,255,1225.03125,0,0,22.75,24.6875,60,387.5,0,0
132912567,5703,26.4375,60,255,1225.03125,0,0,22.6875,24.6875,60,400,0,0
133012596,5737,26.4375,60,255,1225.03125,0,0,22.6875,24.6875,60,400,0,0
133112585,5758,26.4375,60,255,1225.03125,0,0,22.6875,24.6875,60,400,0,0
133212549,5671,26.4375,60,255,1225.03125,0,0,22.6875,24.6875,60,400,0,0
133281292,5758,26.4375,60,255,1225.03125,0,0,22.6875,24.6875,60,400,0,0
133412561,5727,26.5,60,255,1222.75,0,0,22.75,24.6875,60,387.5,0,0
133512556,5759,26.5,60,255,1222.75,0,0,22.75,24.6875,60,387.5,0,0
133612525,5691,26.5,60,255,1222.75,0,0,22.75,24.6875,60,387.5,0,0
133712569,5668,26.5,60,255,1222.75,0,0,22.75,24.6875,60,387.5,0,0
133781299,5790,26.5,60,255,1222.75,0,0,22.75,24.6875,60,387.5,0,0
133912562,5755,26.5,60,255,1222.75,0,0,22.75,24.6875,60,387.5,0,0
134012556,5794,26.5625,60,255,1222.75,0,0,22.75,24.6875,60,387.5,0,0
134112626,5690,26.5625,60,255,1220.46875,0,0,22.75,24.6875,60,387.5,0,0
134181239,5773,26.5625,60,255,1220.46875,0,0,22.75,24.6875,60,387.5,0,0
134312585,5770,26.5625,60,255,1220.46875,0,0,22.75,24.6875,60,387.5,0,0
